id,ticket_id,category,priority,question,response
821,BK0821,branch_details,low,Is this saturday a working day for bank,"Our branches are open Monday to Saturday from 10:00 AM to 4:00 PM. We are closed on all Sundays, the 2nd and 4th Saturdays of every month, and all public/state holidays. Use the 'Locate Us' feature in our app to find the nearest branch details."
822,BK0822,branch_details,low,Where is the local bank branch located,"Our branches are open Monday to Saturday from 10:00 AM to 4:00 PM. We are closed on all Sundays, the 2nd and 4th Saturdays of every month, and all public/state holidays. Use the 'Locate Us' feature in our app to find the nearest branch details."
823,BK0823,branch_details,low,Tell me how I can contact details for branch manager online,"Our branches are open Monday to Saturday from 10:00 AM to 4:00 PM. We are closed on all Sundays, the 2nd and 4th Saturdays of every month, and all public/state holidays. Use the 'Locate Us' feature in our app to find the nearest branch details."
824,BK0824,branch_details,low,Tell me how I can is bank open today holiday check,"Our branches are open Monday to Saturday from 10:00 AM to 4:00 PM. We are closed on all Sundays, the 2nd and 4th Saturdays of every month, and all public/state holidays. Use the 'Locate Us' feature in our app to find the nearest branch details."
825,BK0825,branch_details,low,Is bank open today holiday check,"Our branches are open Monday to Saturday from 10:00 AM to 4:00 PM. We are closed on all Sundays, the 2nd and 4th Saturdays of every month, and all public/state holidays. Use the 'Locate Us' feature in our app to find the nearest branch details."
826,BK0826,branch_details,low,Nearest branch location details,"Our branches are open Monday to Saturday from 10:00 AM to 4:00 PM. We are closed on all Sundays, the 2nd and 4th Saturdays of every month, and all public/state holidays. Use the 'Locate Us' feature in our app to find the nearest branch details."
827,BK0827,branch_details,low,Branch opening hours near me,"Our branches are open Monday to Saturday from 10:00 AM to 4:00 PM. We are closed on all Sundays, the 2nd and 4th Saturdays of every month, and all public/state holidays. Use the 'Locate Us' feature in our app to find the nearest branch details."
828,BK0828,branch_details,low,Find working hours for main branch,"Our branches are open Monday to Saturday from 10:00 AM to 4:00 PM. We are closed on all Sundays, the 2nd and 4th Saturdays of every month, and all public/state holidays. Use the 'Locate Us' feature in our app to find the nearest branch details."
829,BK0829,branch_details,low,Tell me how I can branch code and address locator link,"Our branches are open Monday to Saturday from 10:00 AM to 4:00 PM. We are closed on all Sundays, the 2nd and 4th Saturdays of every month, and all public/state holidays. Use the 'Locate Us' feature in our app to find the nearest branch details."
830,BK0830,branch_details,low,Branch code and address locator link on the website,"Our branches are open Monday to Saturday from 10:00 AM to 4:00 PM. We are closed on all Sundays, the 2nd and 4th Saturdays of every month, and all public/state holidays. Use the 'Locate Us' feature in our app to find the nearest branch details."
831,BK0831,branch_details,low,Bank branch holiday list this month,"Our branches are open Monday to Saturday from 10:00 AM to 4:00 PM. We are closed on all Sundays, the 2nd and 4th Saturdays of every month, and all public/state holidays. Use the 'Locate Us' feature in our app to find the nearest branch details."
832,BK0832,branch_details,low,What is the way to bank branch holiday list this month safely,"Our branches are open Monday to Saturday from 10:00 AM to 4:00 PM. We are closed on all Sundays, the 2nd and 4th Saturdays of every month, and all public/state holidays. Use the 'Locate Us' feature in our app to find the nearest branch details."
833,BK0833,atm_services,low,Could you help me charges for other bank atm usage please,"Our bank ATMs are open 24/7/365. Many branches also feature Cash Deposit Recycler Machines (CRMs) to deposit cash. If you face cash dispensing issues (e.g. money deducted but not dispensed), the amount is auto-reversed in 24 hours. If not, log a dispute."
834,BK0834,atm_services,low,Atm failed transaction refund timeline,"Our bank ATMs are open 24/7/365. Many branches also feature Cash Deposit Recycler Machines (CRMs) to deposit cash. If you face cash dispensing issues (e.g. money deducted but not dispensed), the amount is auto-reversed in 24 hours. If not, log a dispute."
835,BK0835,atm_services,low,Could you help me cash deposit machine options in branch from home,"Our bank ATMs are open 24/7/365. Many branches also feature Cash Deposit Recycler Machines (CRMs) to deposit cash. If you face cash dispensing issues (e.g. money deducted but not dispensed), the amount is auto-reversed in 24 hours. If not, log a dispute."
836,BK0836,atm_services,low,Show me how to find cash deposit recycler machine crm from home,"Our bank ATMs are open 24/7/365. Many branches also feature Cash Deposit Recycler Machines (CRMs) to deposit cash. If you face cash dispensing issues (e.g. money deducted but not dispensed), the amount is auto-reversed in 24 hours. If not, log a dispute."
837,BK0837,atm_services,low,What is the way to atm transaction receipt not printed alert without visiting branch,"Our bank ATMs are open 24/7/365. Many branches also feature Cash Deposit Recycler Machines (CRMs) to deposit cash. If you face cash dispensing issues (e.g. money deducted but not dispensed), the amount is auto-reversed in 24 hours. If not, log a dispute."
838,BK0838,atm_services,low,Where is the nearest bank atm,"Our bank ATMs are open 24/7/365. Many branches also feature Cash Deposit Recycler Machines (CRMs) to deposit cash. If you face cash dispensing issues (e.g. money deducted but not dispensed), the amount is auto-reversed in 24 hours. If not, log a dispute."
839,BK0839,atm_services,low,What is the way to charges for other bank atm usage,"Our bank ATMs are open 24/7/365. Many branches also feature Cash Deposit Recycler Machines (CRMs) to deposit cash. If you face cash dispensing issues (e.g. money deducted but not dispensed), the amount is auto-reversed in 24 hours. If not, log a dispute."
840,BK0840,atm_services,low,Are atms open 24 hours near me,"Our bank ATMs are open 24/7/365. Many branches also feature Cash Deposit Recycler Machines (CRMs) to deposit cash. If you face cash dispensing issues (e.g. money deducted but not dispensed), the amount is auto-reversed in 24 hours. If not, log a dispute."
841,BK0841,atm_services,low,Find cash deposit recycler machine crm,"Our bank ATMs are open 24/7/365. Many branches also feature Cash Deposit Recycler Machines (CRMs) to deposit cash. If you face cash dispensing issues (e.g. money deducted but not dispensed), the amount is auto-reversed in 24 hours. If not, log a dispute."
842,BK0842,atm_services,low,How do i what is the maximum cash deposit limit at crm urgently,"Our bank ATMs are open 24/7/365. Many branches also feature Cash Deposit Recycler Machines (CRMs) to deposit cash. If you face cash dispensing issues (e.g. money deducted but not dispensed), the amount is auto-reversed in 24 hours. If not, log a dispute."
843,BK0843,atm_services,low,Atm cash dispensing issue transaction failed,"Our bank ATMs are open 24/7/365. Many branches also feature Cash Deposit Recycler Machines (CRMs) to deposit cash. If you face cash dispensing issues (e.g. money deducted but not dispensed), the amount is auto-reversed in 24 hours. If not, log a dispute."
844,BK0844,atm_services,low,Tell me how I can atm cash dispensing issue transaction failed,"Our bank ATMs are open 24/7/365. Many branches also feature Cash Deposit Recycler Machines (CRMs) to deposit cash. If you face cash dispensing issues (e.g. money deducted but not dispensed), the amount is auto-reversed in 24 hours. If not, log a dispute."
845,BK0845,atm_services,low,Cash deposit machine options in branch,"Our bank ATMs are open 24/7/365. Many branches also feature Cash Deposit Recycler Machines (CRMs) to deposit cash. If you face cash dispensing issues (e.g. money deducted but not dispensed), the amount is auto-reversed in 24 hours. If not, log a dispute."
